Date,Open,High,Low,Close,SMA20,SMA50,RSI,MACD,MACD_sig,BB_up,BB_dn,SMA200,STO_K,STO_D,DON_HI,DON_LO
2020-05-06,19302.225252674496,19806.369793648857,18940.780227815238,19694.322265625,19768.46005859375,22761.9623046875,53.514407957130594,-526.3915376688637,-769.4280273294178,21610.13958638361,17926.78053080389,28214.2544921875,30.368802047360393,26.552896346949513,21966.744978987208,19051.728241117467
2020-05-07,19535.823704411137,19757.020352057087,19331.92568381766,19491.57421875,19880.5837890625,22540.5508984375,50.51402009185233,-530.6483949067915,-721.6721008448926,21301.40828069923,18459.75929742577,28158.868388671875,18.202260641715583,21.99486445871713,21966.744978987208,18940.780227815238
2020-05-08,19843.769690932753,19969.367842601197,19284.82695933621,19352.67578125,19895.10361328125,22310.8476171875,41.469503439367436,-539.0164815472526,-685.1409769853647,21286.34491726214,18503.862309300363,28103.023046875,13.61204069793719,20.727701129004377,21966.744978987208,18940.780227815238
2020-05-11,19610.22082966131,19733.170569610615,18900.680265151714,18950.279296875,19895.30615234375,22071.0033984375,40.211564803212724,-571.5300412692923,-662.4187898421503,21285.966877967636,18504.645426719864,28044.1934765625,1.617677262305413,11.143992867319385,21966.744978987208,18940.780227815238
2020-05-12,18751.182933087013,18993.180126644664,18286.78792805261,18862.630859375,19842.7693359375,21839.16109375,46.09922710594113,-597.4823632307889,-649.4315045198781,21307.950601796914,18377.588070078087,27985.501162109376,15.6480883703831,10.292602110208557,21966.744978987208,18900.680265151714
2020-05-13,20017.51702925985,20122.0158130671,19429.67426140093,19634.720703125,19850.11669921875,21623.20859375,49.55307456464141,-549.4152505854581,-629.4282537329942,21309.26382894788,18390.96956948962,27931.446787109377,36.62903551360893,17.964933715432473,21966.744978987208,18286.78792805261
2020-05-14,19197.477020244067,19379.875299725758,19024.52980324738,19068.279296875,19850.68916015625,21398.44421875,41.98760519277187,-550.6808984350064,-613.6787826733967,21308.534264245183,18392.844056067315,27873.93595703125,21.236426349701947,24.50451674456465,21966.744978987208,18286.78792805261
2020-05-15,19098.578955087978,19118.8775474489,18683.43338629545,18833.73046875,19822.3869140625,21171.385859375,44.65275322615289,-564.107384909039,-603.7645031205252,21337.92712072123,18306.84670740377,27814.428896484376,14.862742502890972,24.24273478873394,21966.744978987208,18286.78792805261
2020-05-18,18794.880271749615,18794.880271749615,17513.994829151274,17572.994140625,19666.976171875,20939.9094921875,33.93256576724659,-668.7696966703625,-616.7655418304927,21429.106317345628,17904.846026404375,27750.14263671875,1.3250083541269466,12.47472573557328,21966.744978987208,18286.78792805261
2020-05-19,18036.94086621736,18175.08965205013,17390.448376135868,17486.046875,19515.15791015625,20712.269140625,28.190300403926912,-750.0847405027889,-643.4293815649519,21478.66411072612,17551.65170958638,27688.7228515625,2.0889926322644348,6.092247829760775,21966.744978987208,17513.994829151274
2020-05-20,17486.297073344937,18002.441474167957,17407.49720655918,17839.9921875,19436.7013671875,20485.534765625,27.543790135559405,-777.0101802233185,-670.1455412966252,21538.568811147583,17334.833923227416,27631.499765625,9.82331020860921,4.412437065000188,21966.744978987208,17390.448376135868
2020-05-21,17901.740239775772,18200.486752308134,17658.34464359518,17734.892578125,19338.36494140625,20267.1653125,22.456534820992417,-797.6348077582225,-695.6433945889447,21568.179269867436,17108.550612945062,27574.535419921875,10.970387818144989,7.627563553006202,21966.744978987208,17390.448376135868
2020-05-22,17554.045622330887,17952.040988563433,17104.800852783217,17278.69921875,19188.9142578125,20036.438984375,27.844239785701717,-841.0953416715165,-724.7337840054591,21553.083939764347,16824.744575860652,27516.169345703125,5.577037109226281,8.790245045326817,21966.744978987208,17390.448376135868
2020-05-26,17537.446132378154,17681.493282789183,17311.04837860278,17440.146484375,19081.60048828125,19829.219375,32.5647305756209,-852.6815012782681,-750.3233274600209,21561.796506473005,16601.404470089492,27458.156513671875,11.114409679323309,9.220611535564851,21966.744978987208,17104.800852783217
2020-05-27,17603.196422166846,18874.031306362074,17560.14613974101,18710.333984375,19013.07138671875,19674.1801953125,41.933633827496365,-750.7163100724101,-750.4019239824988,21452.41128490177,16573.731488535734,27405.083388671876,53.212421147504905,23.301289312018156,21966.744978987208,17104.800852783217
2020-05-28,18924.22941224578,19455.32480602845,18818.73063762285,19169.578125,18938.00732421875,19527.8219140625,47.46692102654369,-625.6390201595859,-725.4493432179163,21251.712122069042,16624.302526368458,27354.4534765625,68.43321736753262,44.25334939812027,21966.744978987208,17104.800852783217
2020-05-29,18961.779292750587,19357.82546418735,18729.682384887365,19297.025390625,18848.3609375,19434.345,49.56141930641664,-510.3474696064113,-682.4289684956153,20939.19988946716,16757.521985532843,27306.982275390626,72.65722087084976,64.76761979529574,21966.744978987208,17104.800852783217
2020-06-01,19728.670658615785,20225.114096492332,19632.671776482082,19959.66796875,18769.6318359375,19330.215234375,57.641535797774104,-361.34302952649887,-618.211780701792,20526.55340010601,17012.71027176899,27262.402294921874,91.49296538488564,77.52780120775599,21966.744978987208,17104.800852783217
2020-06-02,20120.366082092845,20615.510725815304,19852.320365043834,20529.9609375,18808.95380859375,19278.796796875,61.7628619120071,-194.99033361459078,-533.5674912843517,20688.57004688026,16929.337570307238,27223.2175,97.56317692406131,87.23778772659891,20530.21159780997,17104.800852783217
2020-06-03,20966.35516678599,21619.298726121142,20821.757243249587,20940.455078125,18892.40029296875,19254.508046875,59.707098098411464,-29.688941455802706,-432.79178131864194,20993.608245991243,16791.192339946254,27186.896669921876,84.96303094957005,91.33972441950566,20615.510725815304,17104.800852783217
2020-06-04,20932.107000549568,21141.55574485653,20315.963751192765,20390.212890625,18927.19482421875,19250.7130859375,59.851253825051344,56.26506811539366,-334.98041143183485,21105.932079609658,16748.457568827842,27150.609091796876,72.7746945511931,85.10030080827481,21619.298726121142,17104.800852783217
2020-06-05,20516.16226341427,21198.45317231788,20424.813714304582,21034.255859375,19004.32890625,19269.732890625,65.45537899574447,174.34340282940684,-233.11564857958652,21368.533230211015,16640.124582288987,27115.67150390625,87.04079870761853,81.5928414027939,21619.298726121142,17104.800852783217
2020-06-08,21635.848303336898,21807.14709490662,20911.007113181942,21187.103515625,19096.05029296875,19287.1276953125,80.06209242706333,277.06107465286914,-131.0803039330954,21651.73943065018,16540.36115528732,27083.09837890625,86.81416579393286,82.20988635091481,21619.298726121142,17104.800852783217
2020-06-09,21295.25315147304,21568.599592293725,20629.46008790716,20724.66015625,19184.7693359375,19363.2718359375,75.35487063307893,317.49042334329715,-41.366158477816896,21840.390886018828,16529.147785856174,27046.171064453127,76.97985467425279,83.61160639193473,21807.14709490662,17311.04837860278
2020-06-10,20760.707080563858,21251.20135978592,20671.30968573177,21099.853515625,19296.63046875,19443.126875,75.4365928097481,375.4776690954168,42.002607036829836,22080.496148680213,16512.76478881979,27009.51248046875,84.95870906004929,82.91757650941163,21807.14709490662,17560.14613974101
2020-06-11,21084.454441567366,21244.202586992422,20458.06327607268,20524.912109375,19341.1400390625,19484.0083984375,70.28320291977934,370.7660523730556,107.75529610407499,22175.76847785755,16506.511600267448,26973.493154296873,72.7320167527134,78.22352682900515,21807.14709490662,18729.682384887365
2020-06-12,19529.073634728295,20747.457900959686,19525.872500086323,20654.310546875,19420.4416015625,19504.821171875,75.76462198009983,373.17174309060283,160.83858550138058,22311.116313378687,16529.76688974631,26936.670341796875,74.35918068588703,77.34996883288323,21807.14709490662,18729.682384887365
2020-06-15,20456.91161630495,20470.6106751587,19739.968812630083,19912.66796875,19474.3884765625,19503.6991796875,67.3362816661157,311.6415031688448,190.99916903487343,22359.225529774485,16589.551423350516,26895.150322265625,55.39254296958957,67.49458013606333,21807.14709490662,19525.872500086323
2020-06-16,20500.411687759282,20638.609297362796,19506.82364753305,20296.462890625,19610.5619140625,19533.9848046875,62.69986582303027,290.49869924104496,210.89907507610775,22371.968677287878,16849.15515083712,26855.703779296877,50.91140446344329,60.22104270630661,21807.14709490662,19525.872500086323
2020-06-17,20137.21558974951,20627.661071548482,19977.91860976454,20201.515625,19746.3353515625,19555.1395703125,58.774424977165154,263.0491570341801,221.3290914677222,22329.172157646462,17163.498545478535,26816.8007421875,47.82616142829551,51.37670295377611,21807.14709490662,19506.82364753305
2020-06-18,20137.36500660775,21028.104629382113,20030.11625606882,20956.056640625,19902.13857421875,19610.0979296875,62.74713955307336,298.73670034607494,236.81061324339277,22374.352872408956,17429.92427602854,26782.9873828125,63.001270310339805,53.912945400692855,21807.14709490662,19506.82364753305
2020-06-19,20969.85584035284,21467.400837773974,20878.00729869282,21337.8515625,20082.2865234375,19691.87296875,61.066872687441894,353.74919442552346,260.19832947981894,22410.444037633843,17754.129009241155,26754.507216796876,79.59871543532516,63.475382391320146,21807.14709490662,19506.82364753305
2020-06-22,21491.301344352316,22077.9937537085,21425.302110366614,21708.09765625,20303.7564453125,19744.7893359375,59.774520644904534,422.35412240029837,292.62948806391483,22332.42929333711,18275.083597287892,26728.256015625,85.61370573770749,76.07123049445748,21807.14709490662,19506.82364753305
2020-06-23,21858.996884657387,22322.042304092265,21647.550114346443,22264.642578125,20544.98125,19811.1576171875,60.72629827660074,515.6880156081679,337.2411935727655,22263.592288326807,18826.370211673195,26699.8241015625,97.96109173141743,87.72450430148335,22077.9937537085,19506.82364753305
2020-06-24,22479.08732862391,22479.288498151713,21336.100664725876,21426.55078125,20680.79208984375,19841.4212890625,58.020606688330865,516.0797485347539,373.00890456516316,22207.53999891549,19154.044180772013,26666.327734375,64.58367819950487,82.71949188954325,22322.042304092265,19506.82364753305
2020-06-25,21217.804130287415,21703.247705893362,20926.205957533573,21505.900390625,20797.608203125,19881.783828125,53.999850263595704,516.8352944697181,401.7741825460742,22189.0233909897,19406.1930152603,26634.83734375,67.25316676750207,76.59931223280812,22479.288498151713,19506.82364753305
2020-06-26,21734.799125548077,21784.398160642177,21319.852758116805,21591.80078125,20912.34697265625,19932.4832421875,53.471513667414904,518.3898383208143,425.09731370102224,22153.04842435332,19671.64552095918,26606.27193359375,70.14303746209148,67.32662747636614,22479.288498151713,19506.82364753305
2020-06-29,21291.303517677963,21439.801793114035,21026.205033862083,21358.751953125,20982.301171875,19971.6627734375,55.662104613641645,495.1094195694459,439.099734874707,22152.606913347998,19811.995430402,26575.928037109374,62.302782325802994,66.56632885179884,22479.288498151713,19506.82364753305
2020-06-30,21524.050945125884,21650.248699060652,21211.753788802776,21369.90234375,21024.2982421875,19985.436640625,52.579069516709616,472.1169925113136,445.70318640202834,22186.512251196527,19862.08423317847,26548.658359375,62.677905033231454,65.04124160704197,22479.288498151713,19506.82364753305
2020-07-01,21353.85100867807,22061.342772086675,21281.601849799947,21977.34375,21076.14267578125,20014.5352734375,63.78569911102823,497.1795963972654,455.9984684010758,22312.736539323017,19839.548812239485,26522.92740234375,83.11351779156473,69.36473505019971,22479.288498151713,19977.91860976454
2020-07-02,22133.542817006255,22344.58918540679,21890.244871369654,21952.943359375,21154.27919921875,20065.4116796875,62.57659637088873,509.20320535893916,466.6394157926485,22405.779710276664,19902.778688160834,26498.095185546874,82.29263707972312,76.0280199681731,22479.288498151713,20030.11625606882
2020-07-03,22101.493196520263,22130.04364603454,21767.747074410534,21852.146484375,21195.17373046875,20108.4221875,71.44468789857335,504.779749925965,474.2674826193118,22483.082697132202,19907.264763805295,26471.117998046873,78.90161716643397,81.43592401257393,22479.288498151713,20878.00729869282
2020-07-06,22270.69057006177,22398.989861261733,22170.79329275479,22198.69140625,21245.753125,20147.0417578125,71.20751218199325,523.2062130847298,484.05522871239543,22609.54715557272,19881.95909442728,26444.5898046875,88.78226314291184,83.3255057963563,22479.288498151713,20926.205957533573
2020-07-07,22254.041463890368,22674.23578628559,22040.092785072935,22627.736328125,21340.90693359375,20207.868046875,75.17402802687175,565.9062425115662,500.42543147222966,22812.8867672309,19868.9270999566,26418.8491015625,98.24140105508855,88.64176045481145,22479.288498151713,20926.205957533573
2020-07-08,22700.63732472974,23080.3321433937,22499.239268002217,22584.388671875,21415.13369140625,20257.9375,69.82046878387786,589.4536748401588,518.2310801458156,22982.557984693012,19847.709398119485,26392.680166015623,77.4809119230519,88.16819204035075,22674.23578628559,20926.205957533573
2020-07-09,22752.88655192893,22998.03409986365,22673.13747668597,22906.93359375,21534.234765625,20302.658984375,69.37878472101613,626.9151762746369,539.9678993715798,23177.028343524915,19891.441187725082,26366.72271484375,91.9503996199524,89.22423753269761,23080.3321433937,20926.205957533573
2020-07-10,22720.68571293686,22834.934387924477,22319.791924849513,22398.189453125,21621.4287109375,20328.8237109375,58.240982143648495,608.5374447985159,553.681808456967,23252.65404322938,19990.20337864562,26339.440283203126,68.33320653421579,79.25483935907336,23080.3321433937,21026.205033862083
2020-07-13,22612.988071142674,22657.137950374512,21981.39577757429,22088.994140625,21730.24501953125,20339.91859375,47.77073347756853,562.5388844420304,555.4532236539798,23159.355215941992,20301.134823120505,26314.228076171876,53.97957606773779,71.42106074063533,23080.3321433937,21026.205033862083
2020-07-14,21877.345934184334,21909.445171357875,21222.20314016057,21391.951171875,21785.01943359375,20372.8871875,49.54456852656157,464.48485948248344,537.2595508196805,23058.216618018425,20511.822249169072,26285.326162109373,21.621073890592793,47.97795216418211,23080.3321433937,21211.753788802776
2020-07-15,21633.998541728593,21935.24504025273,21230.304015237754,21340.501953125,21841.96875,20414.26671875,47.806766277801316,378.2644195200737,505.46052455975916,22900.780852048087,20783.156647951913,26258.24197265625,15.30075319119774,30.30046771650943,23080.3321433937,21222.20314016057
2020-07-16,21452.999725622078,21670.997182426323,21027.604297733174,21596.8984375,21874.01083984375,20452.3182421875,50.064672218400794,326.8553679381803,469.73949323544343,22855.934821514657,20892.086858172846,26221.320390625,27.78276967329672,21.56819891836241,23080.3321433937,21222.20314016057
2020-07-17,21607.799100432985,22064.74299684485,21550.54976725513,21966.544921875,21905.4455078125,20501.81765625,57.45256024745594,312.3402423134721,438.2596430510492,22854.812373965287,20956.07864165971,26178.323896484377,45.74111595586082,29.608212940118417,23080.3321433937,21027.604297733174
2020-07-20,22307.041184933794,22520.187141965638,22187.542575588814,22321.58984375,21936.1201171875,20561.1959375,60.76170115023764,325.73123176205263,415.75396079324986,22898.198368925237,20974.041865449763,26139.01810546875,63.03736507264296,45.52041690060016,23080.3321433937,21027.604297733174
2020-07-21,22639.58564176669,22861.63383403246,22597.685739676115,22781.734375,21961.97470703125,20637.8250390625,59.40952192953596,369.2173971361626,406.44664806183243,22986.961632860337,20936.987781202166,26104.9982421875,85.45361144562158,64.74403082470845,23080.3321433937,21027.604297733174
2020-07-22,23158.731166498565,23211.08016819064,22657.93619862684,22882.333984375,22034.7638671875,20718.2191015625,60.681317615707094,407.10518902173135,406.5783562538122,23105.4015152067,20964.126219168298,26069.398662109375,84.94390580342137,77.81162744056196,23080.3321433937,21027.604297733174
2020-07-23,22854.584686302984,23122.08158556406,22734.636857950034,23083.6328125,22113.65048828125,20787.19734375,63.83367669547398,448.2080072551944,414.90428645408866,23250.657281881187,20976.643694681316,26035.4353125,94.16309759063472,88.18687161322588,23211.08016819064,21027.604297733174
2020-07-24,22852.93332287209,22853.7848754642,22416.938395711197,22661.787109375,22167.1498046875,20859.0675,55.11555826154946,441.65177733405653,420.25378463008224,23301.457776682644,21032.841832692353,26003.230185546876,74.8431816331198,84.65006167572528,23211.08016819064,21027.604297733174
2020-07-27,22664.33622206476,22667.78735383339,21801.09625396912,21848.49609375,22191.63701171875,20919.3628125,42.06571970744043,366.604145496025,409.5238568032708,23272.343395500393,21110.93062793711,25968.8468359375,37.595643126792964,68.86730745018248,23211.08016819064,21027.604297733174
2020-07-28,21939.89450308621,22232.740696962024,21611.14833729094,22104.94140625,22228.38896484375,21010.0017578125,45.321269272744665,324.08549424974626,392.43618429256594,23239.1629267729,21217.6150029146,25937.3026953125,49.34046320791762,53.92642932261012,23211.08016819064,21027.604297733174
2020-07-29,22074.744159163864,22346.14140436178,21906.09572313261,22076.34375,22233.33896484375,21101.8076953125,41.401302476355006,284.79858415081617,370.90866426421604,23239.897249557944,21226.78068012956,25909.02677734375,48.0307323958245,44.98894624351169,23211.08016819064,21027.604297733174
2020-07-30,22194.792447473734,22252.340605773454,21579.899213828976,21646.59765625,22218.0216796875,21177.9398046875,42.08974663097599,216.49093389779955,340.02511819093274,23251.50931520594,21184.534044169057,25878.423623046874,28.348990107554442,41.90672857043218,23211.08016819064,21027.604297733174
2020-07-31,21730.297774441806,21806.69532244181,21374.75113283692,21639.798828125,22207.404296875,21256.0379296875,44.95098689207808,159.964054289052,304.01290541055664,23260.887913695977,21153.920680054023,25842.6950390625,28.037613727490506,34.805778743623144,23211.08016819064,21550.54976725513
2020-08-03,21543.551175511362,21543.551175511362,21031.205549099035,21071.85546875,22151.0625,21331.9010546875,46.29454363755988,68.54763784443276,256.91985189733185,23320.640830394907,20981.484169605093,25807.988701171875,2.026638884154664,19.47108090639986,23211.08016819064,21374.75113283692
2020-08-04,21248.002818105677,21576.098610682446,21057.50503420116,21490.25,22094.18818359375,21412.903125,51.59775787500765,29.520121608966292,211.43990583965876,23276.7234129626,20911.652954224897,25775.22908203125,21.18849621955727,17.084249610400803,23211.08016819064,21031.205549099035
2020-08-05,21686.59755334515,21936.245042401344,21448.151105978013,21509.69921875,22040.4537109375,21468.8904296875,49.02006747983111,0.15810073663305957,169.18354481905362,23226.862126601085,20854.045295273918,25741.86947265625,21.950513367156958,15.055216156956286,23211.08016819064,21031.205549099035
2020-08-06,21643.998027661917,21926.295522496916,21370.051998101895,21642.34765625,21977.2244140625,21518.3458203125,46.15173107071036,-12.26649155065752,132.8935375451114,23102.40749393897,20852.041334186033,25707.307373046875,28.035654060032087,23.724887882248762,23211.08016819064,21031.205549099035
2020-08-07,21619.99959595703,21786.997661776102,21451.052333963653,21753.748046875,21945.00234375,21567.4802734375,42.84582354171537,-12.97442880223025,103.71994427564307,23056.250145160673,20833.754542339324,25673.38376953125,33.14605764239145,27.710741689860157,23211.08016819064,21031.205549099035
2020-08-10,21824.64735796031,22071.693321860406,21794.84692221343,21899.99609375,21935.55244140625,21606.2868359375,37.93694988804036,-1.7147128947472083,82.63301284156502,23044.85723778724,20826.247645025258,25637.938193359376,39.85506950913561,33.678927070519705,23211.08016819064,21031.205549099035
2020-08-11,22049.94345926676,22277.341212282645,22039.59396993651,22226.94140625,21977.301953125,21640.2264453125,41.556510269493366,33.207650285126874,72.7479403302774,23063.065436875888,20891.53846937411,25603.47333984375,57.18827115033349,43.39646610062018,23211.08016819064,21031.205549099035
2020-08-12,22135.692889051476,22326.292244424934,21989.944576806232,22263.7421875,22023.46396484375,21666.6921875,38.969748948433846,63.12571623477197,70.82349551117632,23073.136221354835,20973.79170833267,25567.7380078125,67.62595298713592,54.889764548868335,23211.08016819064,21031.205549099035
2020-08-13,22394.93909659477,22439.68857681969,22139.342456031107,22196.091796875,22053.4236328125,21702.809765625,43.07487301978242,80.44980265560662,72.74875694006238,23085.896072011463,21020.95119361354,25531.422177734374,71.17800310416165,65.33074241387702,23211.08016819064,21031.205549099035
2020-08-14,22334.68964698367,22334.68964698367,21458.85021653623,21679.1484375,22039.05380859375,21715.7076171875,47.238307094288565,51.86835106759463,68.57267576556883,23084.53541794157,20993.572199245933,25494.27986328125,46.00288932480278,61.60228180536677,23211.08016819064,21031.205549099035
2020-08-17,21906.69487274907,21909.146016165258,21402.90189387382,21700.59765625,22008.00419921875,21725.9775,42.85868035433397,30.595432361114945,60.977227084678056,23055.0396552717,20960.968743165802,25455.804814453124,47.525748906910145,54.902213778624855,23211.08016819064,21031.205549099035
2020-08-18,21701.747636646116,22227.491522922344,21629.148871501184,22170.341796875,21977.4345703125,21754.8911328125,51.43632930968928,51.052416873291804,58.99226504240081,22963.26582373545,20991.60331688955,25417.2930078125,80.87681749487783,58.13515190886358,23211.08016819064,21057.50503420116
2020-08-19,22315.14028114645,22419.0882882589,22233.990836414665,22285.640625,21947.59990234375,21778.606875,60.80298477894806,75.69580223185403,62.33297248029146,22850.775161945025,21044.424642742477,25378.78544921875,89.06284642499477,72.48847094226092,23211.08016819064,21370.051998101895
2020-08-20,21989.64464230538,22079.643595581732,21886.444670687124,21999.193359375,21893.3779296875,21808.0925,55.55072909690925,71.2901735343512,64.1244126911034,22622.903662557223,21163.852196817777,25338.4519140625,68.72555729993114,79.55507373993457,23122.08158556406,21370.051998101895
2020-08-21,22190.440721693878,22343.790497818103,22164.792582969752,22299.33984375,21875.25556640625,21840.9930859375,70.66773742483974,90.96935580372156,69.49340131362703,22539.495699441384,21211.015433371114,25298.2976171875,89.84586860267468,82.54475744253352,22853.7848754642,21402.90189387382
2020-08-24,22436.58859294363,22897.23362464689,22409.790076579622,22832.734375,21924.46748046875,21899.3944140625,71.76131420415906,147.90082183182312,85.17488541726625,22714.322148367184,21134.612812570314,25260.79755859375,95.77658292073546,84.78266960778042,22667.78735383339,21402.90189387382
2020-08-25,22973.13418850448,23180.03218169062,22857.635526849885,23091.8828125,21973.81455078125,21955.3028125,73.79749051717249,211.49257716059583,110.43842376593219,22919.159871760316,21028.469229802187,25225.159482421874,95.12981578528424,93.58408910289812,22897.23362464689,21402.90189387382
2020-08-26,23175.282063970353,23453.12845171788,23092.882628766394,23413.927734375,22040.69375,22019.5510546875,75.20988107248769,284.5951988679226,145.26977878633028,23184.91737873294,20896.47012126706,25189.182900390624,98.08798119442463,96.33145996681476,23180.03218169062,21402.90189387382
2020-08-27,23511.176811264428,23703.77614225131,23463.878531151364,23600.076171875,22138.36767578125,22072.4314453125,75.72626935892788,353.4755305603503,186.9109291411343,23460.605374422194,20816.129977140306,25154.019306640625,95.49301877538781,96.23693858503223,23453.12845171788,21402.90189387382
2020-08-28,23635.025956242305,24611.514601759343,23598.9248135217,24523.515625,22282.553515625,22136.1447265625,80.04762910323427,477.07807694404255,244.94435870171594,23957.700217209524,20607.406814040478,25122.891669921875,97.25741356870289,96.94613784617177,23703.77614225131,21402.90189387382
2020-08-31,25038.510499633798,25232.30708099636,23385.02966910827,23754.07421875,22416.664453125,22177.0642578125,65.88084229648388,507.1009503706482,297.3756770355024,24113.033441602034,20720.295464647963,25086.08609375,61.3978466625225,84.71609300220439,24611.514601759343,21402.90189387382
2020-09-01,23893.5224847478,24199.368531823216,23472.876993533042,23811.72265625,22532.7380859375,22208.005859375,66.0281424677037,529.4429521963903,343.78913206768,24279.157199771245,20786.318972103756,25052.43873046875,62.903261594686356,73.85284060863724,25232.30708099636,21629.148871501184
2020-09-02,23768.723882402894,23925.872447457266,23482.277991250605,23874.2734375,22650.966796875,22256.9603125,67.39464468709929,545.9036375761461,384.2120331693732,24425.698900569303,20876.234693180697,25018.062138671874,64.5366949399052,62.945934399038016,25232.30708099636,21886.444670687124
2020-09-03,23985.871662355246,24051.320120560216,23451.377873450307,23530.576171875,22745.37822265625,22297.453828125,69.9052583525226,525.1616161847705,412.40194977245267,24494.90937337468,20995.84707193782,24980.67482421875,55.56148211101002,61.00047954853386,25232.30708099636,21886.444670687124
2020-09-04,23118.881560739374,23394.528746096803,22876.634377626615,23011.232421875,22808.25244140625,22325.8424609375,62.7283311374799,461.49686590736746,422.2209329994356,24497.061808784794,21119.443074027706,24940.77228515625,38.35755939696731,52.81857881596084,25232.30708099636,22164.792582969752
2020-09-07,23035.98135833776,23108.830118163023,22715.98509007934,22944.783203125,22860.491796875,22357.5630859375,58.16026230458251,401.0570598819759,417.9881583759437,24494.762803038277,21226.220790711726,24899.316767578126,31.631262815139504,41.85010144103894,25232.30708099636,22409.790076579622
2020-09-08,22970.932917635662,23063.883011943904,22641.137912811075,22744.13671875,22886.3515625,22385.0477734375,54.7457990328476,333.1274973206855,401.0160261648921,24494.57228803647,21278.13083696353,24856.270029296877,25.63440879756932,31.874410336558707,25232.30708099636,22715.98509007934
2020-09-09,22486.436890125722,22554.336488628418,22080.14280186101,22266.740234375,22886.50146484375,22390.835703125,52.664015564335514,238.0270948815487,368.4182399082234,24494.478379407195,21278.524550280305,24810.855810546876,5.91966077875785,21.06177746382222,25232.30708099636,22641.137912811075
2020-09-10,22466.28905840449,22678.38619693678,22224.991088174647,22465.9375,22899.99375,22401.0955859375,51.69287744311958,176.69605324967415,330.0738025765136,24487.9828161912,21312.004683808802,24767.629306640625,12.239041622691543,14.597703733006233,25232.30708099636,22080.14280186101
2020-09-11,22509.687150730417,22668.486083170992,22205.69068999553,22479.6875,22940.020703125,22413.64640625,45.98892627666024,127.72790321615685,289.6046227044422,24436.13989203974,21443.901514210258,24722.250078125,12.67524985241527,10.277984084621549,25232.30708099636,22080.14280186101
2020-09-14,22683.085006645688,22757.03531587552,22027.893430836633,22100.9921875,22960.0404296875,22411.692421875,39.039909784961566,57.697642184582946,243.22322660047035,24395.827655692734,21524.253203682263,24674.16513671875,2.281189778970108,9.065160418025636,25232.30708099636,22080.14280186101
